"categoria","nombre_interno","imagen","bundle_origen","ancho","alto","estado_imagen"
"other-ui","jingjie_wenandi2_bg","assets/images/game-data/other-ui/jingjie_wenandi2_bg__atlas__rein__e4ba6c8328.png","atlas\rein.assetbundle","315","37","copiada_desde_cliente"
"other-ui","jingjie_fenlan_bg_9s","assets/images/game-data/other-ui/jingjie_fenlan_bg_9s__atlas__rein__de34edfc37.png","atlas\rein.assetbundle","348","34","copiada_desde_cliente"
"other-ui","jingjie_zhuangshixian_bg","assets/images/game-data/other-ui/jingjie_zhuangshixian_bg__atlas__rein__f3bc90b735.png","atlas\rein.assetbundle","93","11","copiada_desde_cliente"
"other-ui","jingjie_wenan_9s","assets/images/game-data/other-ui/jingjie_wenan_9s__atlas__rein__fd30e8ae16.png","atlas\rein.assetbundle","6","6","copiada_desde_cliente"
"other-ui","swyj_gqlan_icon","assets/images/game-data/other-ui/swyj_gqlan_icon__atlas__relic__bb54c62e9c.png","atlas\relic.assetbundle","38","38","copiada_desde_cliente"
"other-ui","cangbaoge_bg2_9s","assets/images/game-data/other-ui/cangbaoge_bg2_9s__atlas__relic__79183f390a.png","atlas\relic.assetbundle","10","10","copiada_desde_cliente"
"other-ui","swyj_mrjl_jbzi","assets/images/game-data/other-ui/swyj_mrjl_jbzi__atlas__relic__1bce88ebf6.png","atlas\relic.assetbundle","50","50","copiada_desde_cliente"
"other-ui","shijieshouling_zhuanpanxiaoyuan_bg","assets/images/game-data/other-ui/shijieshouling_zhuanpanxiaoyuan_bg__atlas__relic__751eed69ff.png","atlas\relic.assetbundle","174","174","copiada_desde_cliente"
"other-ui","swyj_lingxing","assets/images/game-data/other-ui/swyj_lingxing__atlas__relic__6f6e7ba755.png","atlas\relic.assetbundle","22","22","copiada_desde_cliente"
"other-ui","shijieshouling_zhuanpanyuan_bg","assets/images/game-data/other-ui/shijieshouling_zhuanpanyuan_bg__atlas__relic__1baa7d0c90.png","atlas\relic.assetbundle","166","166","copiada_desde_cliente"
"other-ui","swyj_jindudi_zuian_bar_9s","assets/images/game-data/other-ui/swyj_jindudi_zuian_bar_9s__atlas__relic__768a584e9c.png","atlas\relic.assetbundle","22","12","copiada_desde_cliente"
"other-ui","swyj_mrjl_jbhong","assets/images/game-data/other-ui/swyj_mrjl_jbhong__atlas__relic__6c6375229d.png","atlas\relic.assetbundle","50","50","copiada_desde_cliente"
"other-ui","gonghuigouhuo_duigou_icon","assets/images/game-data/other-ui/gonghuigouhuo_duigou_icon__atlas__relic__487d4d968f.png","atlas\relic.assetbundle","36","33","copiada_desde_cliente"
"other-ui","swyj_mrjl_jbjin","assets/images/game-data/other-ui/swyj_mrjl_jbjin__atlas__relic__a3295b935f.png","atlas\relic.assetbundle","50","50","copiada_desde_cliente"
"other-ui","swyj_gqjd_zs","assets/images/game-data/other-ui/swyj_gqjd_zs__atlas__relic__f5788a4071.png","atlas\relic.assetbundle","44","44","copiada_desde_cliente"
"other-ui","swyj_gqjd_andi_S3S","assets/images/game-data/other-ui/swyj_gqjd_andi_S3S__atlas__relic__48821128e4.png","atlas\relic.assetbundle","12","18","copiada_desde_cliente"
"other-ui","baozang_butoudi_bg_9S","assets/images/game-data/other-ui/baozang_butoudi_bg_9S__atlas__relic__7b9a4d3bde.png","atlas\relic.assetbundle","29","8","copiada_desde_cliente"
"other-ui","swyj_mrjl_jbcai","assets/images/game-data/other-ui/swyj_mrjl_jbcai__atlas__relic__edea9c397d.png","atlas\relic.assetbundle","50","50","copiada_desde_cliente"
"other-ui","swyj_gqjd_liang","assets/images/game-data/other-ui/swyj_gqjd_liang__atlas__relic__5a3dbeb8a7.png","atlas\relic.assetbundle","6","6","copiada_desde_cliente"
"other-ui","leixiaozhuanpan_zhuanpanxuanzhong_bg","assets/images/game-data/other-ui/leixiaozhuanpan_zhuanpanxuanzhong_bg__atlas__relic__03cf6a4f0d.png","atlas\relic.assetbundle","149","152","copiada_desde_cliente"
"other-ui","swyj_gqhui_icon","assets/images/game-data/other-ui/swyj_gqhui_icon__atlas__relic__fe96c5723c.png","atlas\relic.assetbundle","38","38","copiada_desde_cliente"
"dungeons","boss_xian_icon_9S","assets/images/game-data/dungeons/boss_xian_icon_9S__atlas__relic__f2d47d94ec.png","atlas\relic.assetbundle","132","8","copiada_desde_cliente"
"other-ui","swyj_mrjl_jbfen","assets/images/game-data/other-ui/swyj_mrjl_jbfen__atlas__relic__66f502c408.png","atlas\relic.assetbundle","50","50","copiada_desde_cliente"
"other-ui","swyj_mrjl_jbcheng","assets/images/game-data/other-ui/swyj_mrjl_jbcheng__atlas__relic__d6a1dc58bd.png","atlas\relic.assetbundle","50","50","copiada_desde_cliente"
"other-ui","shijieshouling_zhuanpanzhizhen_bg","assets/images/game-data/other-ui/shijieshouling_zhuanpanzhizhen_bg__atlas__relic__fe2b59a1c9.png","atlas\relic.assetbundle","56","116","copiada_desde_cliente"
"other-ui","swyj_gqhong_icon","assets/images/game-data/other-ui/swyj_gqhong_icon__atlas__relic__4775676e14.png","atlas\relic.assetbundle","38","38","copiada_desde_cliente"
"dungeons","nuoyayiji_baoxiang_bg","assets/images/game-data/dungeons/nuoyayiji_baoxiang_bg__atlas__relicboss__2fc32aa5a6.png","atlas\relicboss.assetbundle","308","401","copiada_desde_cliente"
"dungeons","nuoyayiji_chanzi_icon","assets/images/game-data/dungeons/nuoyayiji_chanzi_icon__atlas__relicboss__ffda864616.png","atlas\relicboss.assetbundle","57","58","copiada_desde_cliente"
"other-ui","fuhuo_biaoji_bg_9S","assets/images/game-data/other-ui/fuhuo_biaoji_bg_9S__atlas__revive__0fc0144d12.png","atlas\revive.assetbundle","9","9","copiada_desde_cliente"
"other-ui","fuhuo_jn_zhezhao_bg","assets/images/game-data/other-ui/fuhuo_jn_zhezhao_bg__atlas__revive__2fbad466d3.png","atlas\revive.assetbundle","80","80","copiada_desde_cliente"
"other-ui","fuhuo_tips_biaoti_bg_H3S","assets/images/game-data/other-ui/fuhuo_tips_biaoti_bg_H3S__atlas__revive__95492a74aa.png","atlas\revive.assetbundle","350","51","copiada_desde_cliente"
"other-ui","fuhuo_sl_biaoji_icon","assets/images/game-data/other-ui/fuhuo_sl_biaoji_icon__atlas__revive__43ed3620a6.png","atlas\revive.assetbundle","41","42","copiada_desde_cliente"
"other-ui","fuhuo_jn_dikuang_bg","assets/images/game-data/other-ui/fuhuo_jn_dikuang_bg__atlas__revive__ec547019ac.png","atlas\revive.assetbundle","86","86","copiada_desde_cliente"
"other-ui","fuhuo_dj_businiaozhiyu_icon","assets/images/game-data/other-ui/fuhuo_dj_businiaozhiyu_icon__atlas__revive__aaea7712e6.png","atlas\revive.assetbundle","34","38","copiada_desde_cliente"
"objects-equipment","yinjixiton_faguang_bg","assets/images/game-data/objects-equipment/yinjixiton_faguang_bg__atlas__rune__3141aec120.png","atlas\rune.assetbundle","91","90","copiada_desde_cliente"
"objects-equipment","yinji_04_icon","assets/images/game-data/objects-equipment/yinji_04_icon__atlas__rune__631013a34a.png","atlas\rune.assetbundle","40","47","copiada_desde_cliente"
"objects-equipment","yinji_01_fg_icon","assets/images/game-data/objects-equipment/yinji_01_fg_icon__atlas__rune__3017453395.png","atlas\rune.assetbundle","64","64","copiada_desde_cliente"
"objects-equipment","yinji_07_fg_icon","assets/images/game-data/objects-equipment/yinji_07_fg_icon__atlas__rune__66b97d78ae.png","atlas\rune.assetbundle","64","64","copiada_desde_cliente"
"objects-equipment","yinji_08_fg_icon","assets/images/game-data/objects-equipment/yinji_08_fg_icon__atlas__rune__0563839589.png","atlas\rune.assetbundle","64","64","copiada_desde_cliente"
"objects-equipment","baoshi_yuandi","assets/images/game-data/objects-equipment/baoshi_yuandi__atlas__rune__b906d1fd78.png","atlas\rune.assetbundle","142","142","copiada_desde_cliente"
"objects-equipment","yinji_08_icon","assets/images/game-data/objects-equipment/yinji_08_icon__atlas__rune__8745200ef7.png","atlas\rune.assetbundle","40","45","copiada_desde_cliente"
"objects-equipment","yinji_02_fg_icon","assets/images/game-data/objects-equipment/yinji_02_fg_icon__atlas__rune__fcb02e32a3.png","atlas\rune.assetbundle","64","64","copiada_desde_cliente"
"objects-equipment","shengxiao_tubiaodi_bg","assets/images/game-data/objects-equipment/shengxiao_tubiaodi_bg__atlas__rune__a89a9303bf.png","atlas\rune.assetbundle","98","111","copiada_desde_cliente"
"objects-equipment","yinjixiton_faguang2_bg","assets/images/game-data/objects-equipment/yinjixiton_faguang2_bg__atlas__rune__a59ef3d801.png","atlas\rune.assetbundle","105","114","copiada_desde_cliente"
"objects-equipment","yinji_05_icon","assets/images/game-data/objects-equipment/yinji_05_icon__atlas__rune__d5faa3386f.png","atlas\rune.assetbundle","51","42","copiada_desde_cliente"
"objects-equipment","yinjixiton_tubiaodi_bg","assets/images/game-data/objects-equipment/yinjixiton_tubiaodi_bg__atlas__rune__07d1b1cc78.png","atlas\rune.assetbundle","130","117","copiada_desde_cliente"
"objects-equipment","boss_xian_icon_9S","assets/images/game-data/objects-equipment/boss_xian_icon_9S__atlas__rune__3a6c1834fa.png","atlas\rune.assetbundle","132","8","copiada_desde_cliente"
"objects-equipment","yinji_03_icon","assets/images/game-data/objects-equipment/yinji_03_icon__atlas__rune__5ab0192d6b.png","atlas\rune.assetbundle","42","42","copiada_desde_cliente"
"objects-equipment","yinji_07_icon","assets/images/game-data/objects-equipment/yinji_07_icon__atlas__rune__34f21caa1c.png","atlas\rune.assetbundle","49","48","copiada_desde_cliente"
"objects-equipment","yinji_01_icon","assets/images/game-data/objects-equipment/yinji_01_icon__atlas__rune__ee89cf919f.png","atlas\rune.assetbundle","46","50","copiada_desde_cliente"
"objects-equipment","yinjixiton_yuandi_bg","assets/images/game-data/objects-equipment/yinjixiton_yuandi_bg__atlas__rune__829c965de6.png","atlas\rune.assetbundle","171","171","copiada_desde_cliente"
"objects-equipment","yinji_06_fg_icon","assets/images/game-data/objects-equipment/yinji_06_fg_icon__atlas__rune__bd3a48991b.png","atlas\rune.assetbundle","64","64","copiada_desde_cliente"
"objects-equipment","yinji_02_icon","assets/images/game-data/objects-equipment/yinji_02_icon__atlas__rune__a76429eeba.png","atlas\rune.assetbundle","39","40","copiada_desde_cliente"
"objects-equipment","yinji_05_fg_icon","assets/images/game-data/objects-equipment/yinji_05_fg_icon__atlas__rune__3c47151c9a.png","atlas\rune.assetbundle","64","64","copiada_desde_cliente"
"objects-equipment","yinji_06_icon","assets/images/game-data/objects-equipment/yinji_06_icon__atlas__rune__749b77e110.png","atlas\rune.assetbundle","42","54","copiada_desde_cliente"
"objects-equipment","yinjixiton_daojudiliang_bg","assets/images/game-data/objects-equipment/yinjixiton_daojudiliang_bg__atlas__rune__b9e4d31401.png","atlas\rune.assetbundle","105","105","copiada_desde_cliente"
"objects-equipment","yinji_04_fg_icon","assets/images/game-data/objects-equipment/yinji_04_fg_icon__atlas__rune__49f60bc0fe.png","atlas\rune.assetbundle","64","64","copiada_desde_cliente"
"objects-equipment","yinjixiton_heidi_bg_9s","assets/images/game-data/objects-equipment/yinjixiton_heidi_bg_9s__atlas__rune__aae423e695.png","atlas\rune.assetbundle","94","4","copiada_desde_cliente"
"objects-equipment","yinji_03_fg_icon","assets/images/game-data/objects-equipment/yinji_03_fg_icon__atlas__rune__a1dfae23e4.png","atlas\rune.assetbundle","64","64","copiada_desde_cliente"
"outfits-fashion","swtxz_icon_bg","assets/images/game-data/outfits-fashion/swtxz_icon_bg__atlas__sacredfashionpass__70c7fa2ff7.png","atlas\sacredfashionpass.assetbundle","100","350","copiada_desde_cliente"
"outfits-fashion","swtxz_jindu_dian_bg","assets/images/game-data/outfits-fashion/swtxz_jindu_dian_bg__atlas__sacredfashionpass__f01f0902ef.png","atlas\sacredfashionpass.assetbundle","20","20","copiada_desde_cliente"
"outfits-fashion","swtxz_cishu02_bg_H3S","assets/images/game-data/outfits-fashion/swtxz_cishu02_bg_H3S__atlas__sacredfashionpass__e0747ce87e.png","atlas\sacredfashionpass.assetbundle","70","24","copiada_desde_cliente"
"outfits-fashion","swtxz_dengji_bg","assets/images/game-data/outfits-fashion/swtxz_dengji_bg__atlas__sacredfashionpass__94c9a1b77c.png","atlas\sacredfashionpass.assetbundle","136","372","copiada_desde_cliente"
"outfits-fashion","swtxz_zhuangbei_cheng_bg","assets/images/game-data/outfits-fashion/swtxz_zhuangbei_cheng_bg__atlas__sacredfashionpass__df77dd00e5.png","atlas\sacredfashionpass.assetbundle","68","66","copiada_desde_cliente"
"outfits-fashion","swtxz_jindu_huang_bg_H3S","assets/images/game-data/outfits-fashion/swtxz_jindu_huang_bg_H3S__atlas__sacredfashionpass__05530f8ade.png","atlas\sacredfashionpass.assetbundle","20","6","copiada_desde_cliente"
"outfits-fashion","swtxz_icon02_bg","assets/images/game-data/outfits-fashion/swtxz_icon02_bg__atlas__sacredfashionpass__1416188f67.png","atlas\sacredfashionpass.assetbundle","136","418","copiada_desde_cliente"
"outfits-fashion","swtxz_shenwu_zi_bg","assets/images/game-data/outfits-fashion/swtxz_shenwu_zi_bg__atlas__sacredfashionpass__ede3d2b47d.png","atlas\sacredfashionpass.assetbundle","66","64","copiada_desde_cliente"
"outfits-fashion","shizhuangtongxingzheng_xuanzhong_9s","assets/images/game-data/outfits-fashion/shizhuangtongxingzheng_xuanzhong_9s__atlas__sacredfashionpass__d12b6a2225.png","atlas\sacredfashionpass.assetbundle","42","42","copiada_desde_cliente"
"outfits-fashion","swtxz_wenzidiban_bg_H3S","assets/images/game-data/outfits-fashion/swtxz_wenzidiban_bg_H3S__atlas__sacredfashionpass__0baef0394c.png","atlas\sacredfashionpass.assetbundle","252","30","copiada_desde_cliente"
"outfits-fashion","swtxz_fanli_bg","assets/images/game-data/outfits-fashion/swtxz_fanli_bg__atlas__sacredfashionpass__467dafe82e.png","atlas\sacredfashionpass.assetbundle","113","72","copiada_desde_cliente"
"outfits-fashion","swtxz_xuanyu_cheng_bg","assets/images/game-data/outfits-fashion/swtxz_xuanyu_cheng_bg__atlas__sacredfashionpass__078789c1cb.png","atlas\sacredfashionpass.assetbundle","63","64","copiada_desde_cliente"
"outfits-fashion","swtxz_shenwu_cheng_bg","assets/images/game-data/outfits-fashion/swtxz_shenwu_cheng_bg__atlas__sacredfashionpass__ad0c24fafa.png","atlas\sacredfashionpass.assetbundle","68","68","copiada_desde_cliente"
"outfits-fashion","swtxz_zhuangbei_zi_bg","assets/images/game-data/outfits-fashion/swtxz_zhuangbei_zi_bg__atlas__sacredfashionpass__1f39982297.png","atlas\sacredfashionpass.assetbundle","64","63","copiada_desde_cliente"
"outfits-fashion","swtxz_suo_bg","assets/images/game-data/outfits-fashion/swtxz_suo_bg__atlas__sacredfashionpass__dcb567414a.png","atlas\sacredfashionpass.assetbundle","24","24","copiada_desde_cliente"
"outfits-fashion","swtxz_zi_cheng_bg","assets/images/game-data/outfits-fashion/swtxz_zi_cheng_bg__atlas__sacredfashionpass__182dde3e5a.png","atlas\sacredfashionpass.assetbundle","60","61","copiada_desde_cliente"
"outfits-fashion","swtxz_icon1_bg","assets/images/game-data/outfits-fashion/swtxz_icon1_bg__atlas__sacredfashionpass__25d5475cda.png","atlas\sacredfashionpass.assetbundle","100","350","copiada_desde_cliente"
"outfits-fashion","swtxz_jindu_hei_bg_H3S","assets/images/game-data/outfits-fashion/swtxz_jindu_hei_bg_H3S__atlas__sacredfashionpass__aebb52a977.png","atlas\sacredfashionpass.assetbundle","16","10","copiada_desde_cliente"
"other-ui","buffIcon1","assets/images/game-data/other-ui/buffIcon1__atlas__sanctuary__c7a9f3f98f.png","atlas\sanctuary.assetbundle","64","64","copiada_desde_cliente"
"other-ui","shengyuzhan_xiangqing_icon_H3S","assets/images/game-data/other-ui/shengyuzhan_xiangqing_icon_H3S__atlas__sanctuary__8da59a30c8.png","atlas\sanctuary.assetbundle","124","57","copiada_desde_cliente"
"other-ui","shengyuzhan_chuansongmen3_icon","assets/images/game-data/other-ui/shengyuzhan_chuansongmen3_icon__atlas__sanctuary__5a0a2a07d0.png","atlas\sanctuary.assetbundle","167","193","copiada_desde_cliente"
"other-ui","zhuangbeifuwen_kong_bg_9s","assets/images/game-data/other-ui/zhuangbeifuwen_kong_bg_9s__atlas__sanctuary__23c6cb90d6.png","atlas\sanctuary.assetbundle","162","12","copiada_desde_cliente"
"other-ui","xianmenrenwu_zhise_btn_H3S","assets/images/game-data/other-ui/xianmenrenwu_zhise_btn_H3S__atlas__sanctuary__f9b5239ee6.png","atlas\sanctuary.assetbundle","158","86","copiada_desde_cliente"
"other-ui","xianmenrenwu_zhezhaohei_9s","assets/images/game-data/other-ui/xianmenrenwu_zhezhaohei_9s__atlas__sanctuary__5084ae5e60.png","atlas\sanctuary.assetbundle","10","10","copiada_desde_cliente"
"other-ui","shengyuzhan_zidiban_bg_9S","assets/images/game-data/other-ui/shengyuzhan_zidiban_bg_9S__atlas__sanctuary__71891f01b2.png","atlas\sanctuary.assetbundle","206","9","copiada_desde_cliente"
"other-ui","zhuangbeifuwen_list_di_9s","assets/images/game-data/other-ui/zhuangbeifuwen_list_di_9s__atlas__sanctuary__87ec29ea80.png","atlas\sanctuary.assetbundle","12","193","copiada_desde_cliente"
"other-ui","dianfengduijue_wenzidi_bg_9s","assets/images/game-data/other-ui/dianfengduijue_wenzidi_bg_9s__atlas__sanctuary__9befc11838.png","atlas\sanctuary.assetbundle","602","18","copiada_desde_cliente"
"other-ui","zhuangbeifuwen_list_bg_9s","assets/images/game-data/other-ui/zhuangbeifuwen_list_bg_9s__atlas__sanctuary__e55ffb0be4.png","atlas\sanctuary.assetbundle","3","3","copiada_desde_cliente"
"other-ui","buffIcon2","assets/images/game-data/other-ui/buffIcon2__atlas__sanctuary__3fea3bd07e.png","atlas\sanctuary.assetbundle","64","64","copiada_desde_cliente"
"other-ui","shengyuzhan_disanming_bg","assets/images/game-data/other-ui/shengyuzhan_disanming_bg__atlas__sanctuary__46d5348e11.png","atlas\sanctuary.assetbundle","228","51","copiada_desde_cliente"
"other-ui","xianmenrenwu_honse_btn_H3S","assets/images/game-data/other-ui/xianmenrenwu_honse_btn_H3S__atlas__sanctuary__dcbcf52553.png","atlas\sanctuary.assetbundle","158","86","copiada_desde_cliente"
"other-ui","xianmenrenwu_chense_btn_H3S","assets/images/game-data/other-ui/xianmenrenwu_chense_btn_H3S__atlas__sanctuary__d91ee134a8.png","atlas\sanctuary.assetbundle","158","86","copiada_desde_cliente"
"other-ui","shengyuzhan_diyiming_bg","assets/images/game-data/other-ui/shengyuzhan_diyiming_bg__atlas__sanctuary__a4c983c738.png","atlas\sanctuary.assetbundle","228","55","copiada_desde_cliente"
"other-ui","shengyuzhan_chuzhen_icon_H3S","assets/images/game-data/other-ui/shengyuzhan_chuzhen_icon_H3S__atlas__sanctuary__b2c6daa0f3.png","atlas\sanctuary.assetbundle","124","57","copiada_desde_cliente"
"other-ui","shengyuzhan_dierming_bg","assets/images/game-data/other-ui/shengyuzhan_dierming_bg__atlas__sanctuary__f26bd0e256.png","atlas\sanctuary.assetbundle","224","51","copiada_desde_cliente"
"other-ui","shengyuzhan_daojishi_bg_S3S","assets/images/game-data/other-ui/shengyuzhan_daojishi_bg_S3S__atlas__sanctuary__b556be09e9.png","atlas\sanctuary.assetbundle","257","13","copiada_desde_cliente"
"other-ui","dingshi_huoyuedu_diban_bg","assets/images/game-data/other-ui/dingshi_huoyuedu_diban_bg__atlas__sanctuary__6cedca3b89.png","atlas\sanctuary.assetbundle","117","111","copiada_desde_cliente"
"other-ui","shengyuzhan_zidibanandi_bg_9S","assets/images/game-data/other-ui/shengyuzhan_zidibanandi_bg_9S__atlas__sanctuary__c5c3cab103.png","atlas\sanctuary.assetbundle","2","2","copiada_desde_cliente"
"other-ui","shengyuzhan_chuansongmen1_icon","assets/images/game-data/other-ui/shengyuzhan_chuansongmen1_icon__atlas__sanctuary__84d090764a.png","atlas\sanctuary.assetbundle","167","199","copiada_desde_cliente"
"other-ui","shengyuzhan_chuansongmen2_icon","assets/images/game-data/other-ui/shengyuzhan_chuansongmen2_icon__atlas__sanctuary__59e56e2ba8.png","atlas\sanctuary.assetbundle","167","198","copiada_desde_cliente"
