"dungeon_id","record_type","scene_id","name","chapter","scene_config","icon_path","bundle","width","height","source_file","version_source","evidence"
"scene-001d0f889f6df534","scene_config","8638","","","8638","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-a13d41c7bd8b881f","scene_config","2103","","","2103__reliveList","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-8bf752c42cfc26eb","scene_config","8619","","","8619__reliveList","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-e7c0c4ee34da3384","scene_config","8649","","","8649__reliveList","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-a384de17a43daaab","scene_config","31002","","","31002","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-ed4ce07d590549e0","scene_config","34016","","","34016__groupInfos","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena groupInfos; nombre visible requiere enlazar texto"
"scene-87b3ad1cd51cd517","scene_config","8500","","","8500","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-9426e5ca1aeeb379","scene_config","360503","","","360503","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-c7d066553acd4168","scene_config","5805","","","5805","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-33d938f65ee0c46b","scene_config","6620","","","6620","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-f14c5c4d750361d5","scene_config","6225","","","6225","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-c17a3bf45fd9cdac","scene_config","3402","","","3402__reliveList","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-840d1798564966eb","scene_config","5609","","","5609","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-ba4932d0e6ef2cbf","scene_config","6215","","","6215","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-2b7aef2867239602","scene_config","7129","","","7129","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-5a06fa4f8d24be93","scene_config","6804","","","6804","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-09c35edf60252512","scene_config","6842","","","6842","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-e925cf1ed1d9784e","scene_config","360506","","","360506","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-d8ae8379d3c9c729","scene_config","6847","","","6847","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-ef36fc8eb571740e","scene_config","8605","","","8605__EnterInfo","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena EnterInfo; nombre visible requiere enlazar texto"
"scene-cac057657b6de6b3","scene_config","6526","","","6526","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-96f092720612f215","scene_config","31002","","","31002__groupInfos","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena groupInfos; nombre visible requiere enlazar texto"
"scene-5d54f5f18060f3e4","scene_config","6550","","","6550__EnterInfo","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena EnterInfo; nombre visible requiere enlazar texto"
"scene-18ee10b7337272f3","scene_config","38016","","","38016__reliveList","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-065c0ba639b7db69","scene_config","66665","","","66665","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-6ad8475ebdba0578","scene_config","99998","","","99998","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-66c38adcc627731c","scene_config","3116","","","3116__reliveList","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-f19d437e30d1f219","scene_config","8251","","","8251__groupInfos","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena groupInfos; nombre visible requiere enlazar texto"
"scene-ec97151db9b81b7e","scene_config","3702","","","3702__groupInfos","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena groupInfos; nombre visible requiere enlazar texto"
"scene-dc256c59d30a4c32","scene_config","8616","","","8616__reliveList","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-3d28186e9371f4c5","scene_config","3816","","","3816__reliveList","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-aff298123c88371d","scene_config","5603","","","5603","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-79bd015910a91874","scene_config","6042","","","6042","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-0aeb96e48807f3a1","scene_config","6517","","","6517","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-4915536a09ee6921","scene_config","6823","","","6823","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-fcde5c839af6a568","scene_config","6217","","","6217","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-f4afef94addc8047","scene_config","8630","","","8630__Monster","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-920ad0da8d3b6e9b","scene_config","8606","","","8606","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-2efa1f40fd305345","scene_config","3402","","","3402__Monster","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-ee3fe6318df909cd","scene_config","6038","","","6038","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-ca6caa17502d566f","scene_config","6324","","","6324","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-ca3650b1577888ae","scene_config","38016","","","38016__Monster","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena Monster; nombre visible requiere enlazar texto"
"scene-9bd49327762f29d4","scene_config","8631","","","8631__reliveList","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena reliveList; nombre visible requiere enlazar texto"
"scene-531c40575c889db0","scene_config","6421","","","6421","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-43462f78a93b09ab","scene_config","360504","","","360504","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-fc872bfff7770bb7","scene_config","6223","","","6223","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-35576f799736291b","scene_config","6201","","","6201","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-8b56471fbddb0104","scene_config","6613","","","6613","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-bf9fc30780f9827a","scene_config","6116","","","6116","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-2554a0de5c730476","scene_config","5604","","","5604","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
"scene-e89794dede66ff70","scene_config","3773","","","3773__groupInfos","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena groupInfos; nombre visible requiere enlazar texto"
"scene-33e1906aa9339e02","scene_config","2002","","","2002__exitPoints","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena exitPoints; nombre visible requiere enlazar texto"
"scene-bad38cfc6b9fc151","scene_config","5001","","","5001","","logic/lua_config_scene_en.assetbundle","","","analisis/text-assets/text-assets-index.csv","Google Play LDPlayer","config de escena scene; nombre visible requiere enlazar texto"
